instance_id,db,dialect,n_gold,n_pred,n_tables_db,hit,recall,precision,strict,anchor_hit,max_gold_rank,ms,missed
sf_bq155,TCGA_HG38_DATA_V0,snowflake,3,12,28,3,1.000,0.250,1,0,10,119.3,
sf_bq141,TCGA_HG38_DATA_V0,snowflake,2,12,28,2,1.000,0.167,1,1,3,124.9,
bq046,TCGA_bioclin_v0,bigquery,5,12,18,5,1.000,0.417,1,0,12,67.9,
sf_bq153,PANCANCER_ATLAS_1,snowflake,2,9,9,2,1.000,0.222,1,0,3,77.7,
sf_bq154,PANCANCER_ATLAS_1,snowflake,2,9,9,2,1.000,0.222,1,0,3,81.4,
sf_bq156,PANCANCER_ATLAS_1,snowflake,2,9,9,2,1.000,0.222,1,0,5,76.9,
sf_bq157,PANCANCER_ATLAS_1,snowflake,2,9,9,2,1.000,0.222,1,0,5,68.0,
sf_bq158,PANCANCER_ATLAS_1,snowflake,2,9,9,2,1.000,0.222,1,0,9,58.7,
sf_bq159,PANCANCER_ATLAS_1,snowflake,2,9,9,2,1.000,0.222,1,0,5,77.7,
bq161,pancancer_atlas_2,bigquery,2,8,19,2,1.000,0.250,1,0,8,125.8,
bq151,pancancer_atlas_2,bigquery,2,5,19,1,0.500,0.200,0,0,15,135.0,isb-cgc-bq.pancancer_atlas.filtered_mc3_maf_v5_one_per_tumor_sample
bq162,HTAN_1,bigquery,2,20,89,1,0.500,0.050,0,0,,262.7,isb-cgc-bq.htan_versioned.imaging_level2_metadata_r5
sf_bq163,HTAN_2,snowflake,1,20,91,1,1.000,0.050,1,1,4,603.1,
sf_bq164,HTAN_2,snowflake,5,20,91,5,1.000,0.250,1,1,5,282.8,
sf_bq166,TCGA_MITELMAN,snowflake,2,20,69,2,1.000,0.100,1,0,18,237.6,
bq165,mitelman,bigquery,6,12,19,4,0.667,0.333,0,0,19,18.9,mitelman-db.prod.koder;mitelman-db.prod.reference
bq169,mitelman,bigquery,2,12,19,2,1.000,0.167,1,1,2,17.8,
bq111,mitelman,bigquery,7,12,19,3,0.429,0.250,0,0,,21.0,isb-cgc-bq.tcga_versioned.copy_number_segment_allelic_hg38_gdc_r23;mitelman-db.prod.cytobands_hg38;mitelman-db.prod.koder;mitelman-db.prod.reference
sf_bq451,_1000_GENOMES,snowflake,2,3,3,2,1.000,0.667,1,1,2,13.1,
sf_bq452,_1000_GENOMES,snowflake,2,3,3,2,1.000,0.667,1,1,2,8.3,
sf_bq453,_1000_GENOMES,snowflake,2,3,3,2,1.000,0.667,1,1,2,8.5,
sf_bq454,_1000_GENOMES,snowflake,2,3,3,2,1.000,0.667,1,1,2,8.3,
sf_bq415,HUMAN_GENOME_VARIANTS,snowflake,1,8,8,1,1.000,0.125,1,1,4,20.2,
bq279,austin,bigquery,2,6,6,2,1.000,0.333,1,1,3,11.5,
bq281,austin,bigquery,1,6,6,1,1.000,0.167,1,1,1,7.6,
bq282,austin,bigquery,2,6,6,2,1.000,0.333,1,1,2,6.1,
bq006,austin,bigquery,1,6,6,1,1.000,0.167,1,1,1,6.6,
sf_bq283,AUSTIN,snowflake,2,6,6,2,1.000,0.333,1,1,2,10.8,
bq284,bbc,bigquery,1,1,1,1,1.000,1.000,1,1,1,4.7,
bq413,dimensions_ai_covid19,bigquery,2,6,6,2,1.000,0.333,1,1,2,53.3,
bq425,ebi_chembl,bigquery,5,20,168,3,0.600,0.150,0,0,42,123.0,bigquery-public-data.ebi_chembl.compound_records_*;bigquery-public-data.ebi_chembl.formulations_*
bq430,ebi_chembl,bigquery,4,20,168,3,0.750,0.150,0,0,26,149.4,bigquery-public-data.ebi_chembl.compound_properties_*
bq023,fec,bigquery,4,20,93,1,0.250,0.050,0,0,28,279.7,bigquery-public-data.fec.indiv*;bigquery-public-data.geo_census_tracts.census_tracts_new_york;bigquery-public-data.hud_zipcode_crosswalk.zipcode_to_census_tracts
bq094,fec,bigquery,4,20,93,0,0.000,0.000,0,0,31,273.4,bigquery-public-data.fec.ccl*;bigquery-public-data.fec.cm*;bigquery-public-data.fec.cn*;bigquery-public-data.fec.indiv*
bq287,fda,bigquery,5,11,27,4,0.800,0.364,0,0,,57.4,bigquery-public-data.census_bureau_acs.zip_codes_2017_5yr
bq432,fda,bigquery,1,12,27,1,1.000,0.083,1,1,1,50.7,
bq285,fda,bigquery,4,12,27,3,0.750,0.250,0,0,17,29.8,bigquery-public-data.census_utility.fips_codes_states
bq288,fda,bigquery,1,6,27,1,1.000,0.167,1,1,1,31.3,
sf_bq412,GOOGLE_ADS,snowflake,1,2,2,1,1.000,0.500,1,1,2,8.9,
sf_bq423,GOOGLE_ADS,snowflake,1,2,2,1,1.000,0.500,1,1,1,6.8,
sf_bq070,IDC,snowflake,1,8,16,1,1.000,0.125,1,1,1,105.5,
sf_bq320,IDC,snowflake,1,7,16,1,1.000,0.143,1,1,3,74.2,
sf_bq321,IDC,snowflake,1,10,16,1,1.000,0.100,1,1,1,70.6,
sf_bq323,IDC,snowflake,1,6,16,1,1.000,0.167,1,1,1,75.0,
sf_bq417,IDC,snowflake,2,5,16,1,0.500,0.200,0,0,10,386.7,idc.idc_v17.dicom_metadata_curated
sf_bq455,IDC,snowflake,3,5,16,1,0.333,0.200,0,0,,93.8,idc.idc.columns;idc.idc.rows
sf_bq456,IDC,snowflake,2,8,16,2,1.000,0.250,1,0,5,85.6,
sf_bq324,IDC,snowflake,1,6,16,1,1.000,0.167,1,1,1,68.3,
bq418,targetome_reactome,bigquery,6,9,9,6,1.000,0.667,1,0,9,11.6,
bq330,fda,bigquery,4,12,27,4,1.000,0.333,1,0,11,53.6,
bq398,world_bank,bigquery,2,12,21,2,1.000,0.167,1,0,6,30.5,
bq399,world_bank,bigquery,2,12,21,2,1.000,0.167,1,0,11,15.9,
bq457,libraries_io,bigquery,3,7,7,3,1.000,0.429,1,1,4,27.0,
bq227,london,bigquery,1,2,2,1,1.000,0.500,1,1,1,10.7,
bq232,london,bigquery,1,2,2,1,1.000,0.500,1,1,2,5.2,
bq228,london,bigquery,1,2,2,1,1.000,0.500,1,1,2,5.1,
bq229,open_images,bigquery,2,4,4,2,1.000,0.500,1,1,2,8.9,
bq230,usda_nass_agriculture,bigquery,1,6,6,1,1.000,0.167,1,1,1,27.9,
bq326,world_bank,bigquery,2,11,21,2,1.000,0.182,1,1,3,33.1,
bq424,world_bank,bigquery,2,12,21,2,1.000,0.167,1,0,5,18.3,
bq327,world_bank,bigquery,2,12,21,2,1.000,0.167,1,0,5,16.1,
bq328,world_bank,bigquery,2,12,21,2,1.000,0.167,1,0,6,15.3,
sf_bq331,META_KAGGLE,snowflake,4,12,29,2,0.500,0.167,0,0,8,21.1,meta_kaggle.meta_kaggle.forummessagevotes;meta_kaggle.meta_kaggle.users
sf_bq380,META_KAGGLE,snowflake,2,12,29,1,0.500,0.083,0,0,15,15.5,meta_kaggle.meta_kaggle.forummessagevotes
sf_bq370,WIDE_WORLD_IMPORTERS,snowflake,5,18,31,5,1.000,0.278,1,0,7,37.1,
sf_bq371,WIDE_WORLD_IMPORTERS,snowflake,3,18,31,3,1.000,0.167,1,0,14,25.1,
sf_bq372,WIDE_WORLD_IMPORTERS,snowflake,5,20,31,5,1.000,0.250,1,0,13,22.0,
sf_bq373,WIDE_WORLD_IMPORTERS,snowflake,3,20,31,3,1.000,0.150,1,1,5,23.9,
bq393,hacker_news,bigquery,1,1,1,1,1.000,1.000,1,1,1,5.8,
bq403,irs_990,bigquery,1,4,4,1,1.000,0.250,1,1,1,29.0,
bq397,ecommerce,bigquery,1,7,15,1,1.000,0.143,1,1,2,27.1,
bq402,ecommerce,bigquery,1,5,15,1,1.000,0.200,1,1,1,21.3,
sf_bq160,META_KAGGLE,snowflake,4,12,29,3,0.750,0.250,0,0,14,14.6,meta_kaggle.meta_kaggle.forummessagevotes
sf_bq167,META_KAGGLE,snowflake,2,12,29,2,1.000,0.167,1,0,9,14.0,
sf_bq171,META_KAGGLE,snowflake,2,12,29,1,0.500,0.083,0,0,26,12.2,meta_kaggle.meta_kaggle.users
sf_bq118,DEATH,snowflake,4,12,24,3,0.750,0.250,0,0,24,13.7,death.death.race
sf_bq072,DEATH,snowflake,4,9,24,4,1.000,0.444,1,0,6,9.2,
ga001,ga4,bigquery,1,1,1,1,1.000,1.000,1,1,1,9.7,
ga002,ga4,bigquery,1,1,1,1,1.000,1.000,1,1,1,9.3,
ga003,firebase,bigquery,1,0,1,0,0.000,0.000,0,0,,1.8,firebase-public-project.analytics_153293282.events_*
ga004,ga4,bigquery,1,1,1,1,1.000,1.000,1,1,1,10.1,
ga008,ga4,bigquery,1,1,1,1,1.000,1.000,1,1,1,8.4,
ga017,ga4,bigquery,1,1,1,1,1.000,1.000,1,1,1,8.1,
ga007,ga4,bigquery,1,0,1,0,0.000,0.000,0,0,,1.0,bigquery-public-data.ga4_obfuscated_sample_ecommerce.events_*
ga013,ga4,bigquery,1,1,1,1,1.000,1.000,1,1,1,8.7,
ga018,ga4,bigquery,1,1,1,1,1.000,1.000,1,1,1,10.5,
ga032,ga4,bigquery,1,1,1,1,1.000,1.000,1,1,1,10.8,
ga031,ga4,bigquery,1,1,1,1,1.000,1.000,1,1,1,9.0,
ga006,ga4,bigquery,1,1,1,1,1.000,1.000,1,1,1,8.4,
ga009,ga4,bigquery,1,1,1,1,1.000,1.000,1,1,1,8.8,
ga010,ga4,bigquery,1,1,1,1,1.000,1.000,1,1,1,8.9,
ga014,ga4,bigquery,1,1,1,1,1.000,1.000,1,1,1,7.9,
ga011,ga4,bigquery,1,1,1,1,1.000,1.000,1,1,1,9.1,
ga012,ga4,bigquery,1,1,1,1,1.000,1.000,1,1,1,7.7,
ga019,firebase,bigquery,1,1,1,1,1.000,1.000,1,1,1,5.8,
ga030,firebase,bigquery,1,1,1,1,1.000,1.000,1,1,1,6.2,
ga005,firebase,bigquery,1,1,1,1,1.000,1.000,1,1,1,7.5,
ga028,firebase,bigquery,1,1,1,1,1.000,1.000,1,1,1,6.6,
ga020,firebase,bigquery,1,1,1,1,1.000,1.000,1,1,1,5.8,
ga021,firebase,bigquery,1,1,1,1,1.000,1.000,1,1,1,5.8,
ga022,firebase,bigquery,1,1,1,1,1.000,1.000,1,1,1,6.2,
ga025,firebase,bigquery,1,1,1,1,1.000,1.000,1,1,1,6.2,
local002,E_commerce,sqlite,4,11,11,4,1.000,0.364,1,0,11,18.2,
local003,E_commerce,sqlite,3,11,11,3,1.000,0.273,1,1,3,9.0,
local004,E_commerce,sqlite,3,11,11,3,1.000,0.273,1,1,3,7.7,
local007,Baseball,sqlite,1,12,26,1,1.000,0.083,1,1,1,38.4,
local008,Baseball,sqlite,2,12,26,2,1.000,0.167,1,0,17,16.8,
local009,Airlines,sqlite,2,8,8,2,1.000,0.250,1,1,2,10.4,
local010,Airlines,sqlite,2,8,8,2,1.000,0.250,1,1,3,5.2,
local015,California_Traffic_Collision,sqlite,2,4,4,2,1.000,0.500,1,1,2,14.7,
local017,California_Traffic_Collision,sqlite,1,4,4,1,1.000,0.250,1,1,3,7.8,
local018,California_Traffic_Collision,sqlite,1,4,4,1,1.000,0.250,1,1,1,8.1,
local019,WWE,sqlite,7,10,10,7,1.000,0.700,1,0,8,8.2,
local026,IPL,sqlite,4,8,8,4,1.000,0.500,1,0,7,7.2,
local020,IPL,sqlite,5,8,8,5,1.000,0.625,1,0,7,5.4,
local021,IPL,sqlite,2,8,8,2,1.000,0.250,1,1,3,4.7,
local022,IPL,sqlite,5,8,8,5,1.000,0.625,1,0,6,4.8,
local023,IPL,sqlite,4,8,8,4,1.000,0.500,1,0,6,4.9,
local024,IPL,sqlite,3,8,8,3,1.000,0.375,1,0,6,6.1,
local025,IPL,sqlite,4,8,8,4,1.000,0.500,1,0,7,5.3,
local028,Brazilian_E_Commerce,sqlite,1,10,10,1,1.000,0.100,1,1,1,15.1,
local031,Brazilian_E_Commerce,sqlite,1,10,10,1,1.000,0.100,1,1,1,5.5,
local029,Brazilian_E_Commerce,sqlite,3,10,10,3,1.000,0.300,1,1,3,5.5,
local030,Brazilian_E_Commerce,sqlite,3,10,10,3,1.000,0.300,1,0,5,6.1,
local032,Brazilian_E_Commerce,sqlite,5,10,10,5,1.000,0.500,1,0,6,6.8,
local034,Brazilian_E_Commerce,sqlite,4,10,10,4,1.000,0.400,1,0,6,6.2,
local037,Brazilian_E_Commerce,sqlite,4,10,10,4,1.000,0.400,1,0,6,5.5,
local035,Brazilian_E_Commerce,sqlite,1,10,10,1,1.000,0.100,1,1,1,6.2,
local038,Pagila,sqlite,6,12,21,6,1.000,0.500,1,0,8,17.4,
local039,Pagila,sqlite,8,12,21,7,0.875,0.583,0,0,15,8.1,address
local040,modern_data,sqlite,2,4,17,2,1.000,0.500,1,1,2,12.1,
local041,modern_data,sqlite,1,3,17,1,1.000,0.333,1,1,1,5.3,
local049,modern_data,sqlite,2,3,17,2,1.000,0.667,1,1,2,5.5,
local054,chinook,sqlite,6,12,13,6,1.000,0.500,1,0,8,14.4,
local055,chinook,sqlite,6,12,13,6,1.000,0.500,1,0,8,8.2,
local198,chinook,sqlite,3,8,13,3,1.000,0.375,1,0,6,7.8,
local058,education_business,sqlite,2,8,18,2,1.000,0.250,1,1,2,16.7,
local059,education_business,sqlite,2,9,18,2,1.000,0.222,1,1,2,6.9,
local060,complex_oracle,sqlite,6,10,10,6,1.000,0.600,1,0,8,16.9,
local063,complex_oracle,sqlite,6,10,10,6,1.000,0.600,1,0,8,9.4,
local061,complex_oracle,sqlite,7,10,10,7,1.000,0.700,1,0,10,9.9,
local050,complex_oracle,sqlite,7,10,10,7,1.000,0.700,1,0,9,9.3,
local062,complex_oracle,sqlite,4,10,10,4,1.000,0.400,1,0,5,10.0,
local067,complex_oracle,sqlite,4,10,10,4,1.000,0.400,1,0,7,8.1,
local070,city_legislation,sqlite,1,11,15,1,1.000,0.091,1,1,1,21.8,
local071,city_legislation,sqlite,1,10,15,1,1.000,0.100,1,1,3,8.9,
local072,city_legislation,sqlite,1,9,15,1,1.000,0.111,1,1,2,8.5,
local068,city_legislation,sqlite,1,12,15,1,1.000,0.083,1,1,4,11.3,
local073,modern_data,sqlite,6,12,17,6,1.000,0.500,1,0,9,16.7,
local066,modern_data,sqlite,3,12,17,3,1.000,0.250,1,0,9,7.1,
local065,modern_data,sqlite,2,12,17,2,1.000,0.167,1,1,3,7.1,
local074,bank_sales_trading,sqlite,1,12,19,1,1.000,0.083,1,1,1,14.8,
local064,bank_sales_trading,sqlite,1,10,19,1,1.000,0.100,1,1,1,7.8,
local297,bank_sales_trading,sqlite,1,12,19,1,1.000,0.083,1,1,2,8.7,
local298,bank_sales_trading,sqlite,1,5,19,0,0.000,0.000,0,0,11,7.6,customer_transactions
local299,bank_sales_trading,sqlite,1,12,19,1,1.000,0.083,1,1,1,9.1,
local300,bank_sales_trading,sqlite,1,12,19,1,1.000,0.083,1,1,1,8.5,
local075,bank_sales_trading,sqlite,2,12,19,2,1.000,0.167,1,1,2,7.6,
local077,bank_sales_trading,sqlite,2,12,19,2,1.000,0.167,1,1,2,7.5,
local078,bank_sales_trading,sqlite,2,12,19,2,1.000,0.167,1,1,2,6.2,
local081,northwind,sqlite,3,9,15,2,0.667,0.222,0,0,,19.6,customergroupthreshold
local085,northwind,sqlite,1,10,15,1,1.000,0.100,1,1,1,6.6,
local114,education_business,sqlite,4,12,18,4,1.000,0.333,1,1,4,15.1,
local128,BowlingLeague,sqlite,4,12,12,4,1.000,0.333,1,0,8,8.0,
local130,school_scheduling,sqlite,4,12,16,4,1.000,0.333,1,0,11,13.5,
local131,EntertainmentAgency,sqlite,2,10,13,2,1.000,0.200,1,1,3,9.1,
local133,EntertainmentAgency,sqlite,2,7,13,2,1.000,0.286,1,1,2,7.3,
local132,EntertainmentAgency,sqlite,4,9,13,4,1.000,0.444,1,1,4,6.6,
local141,AdventureWorks,sqlite,2,9,13,2,1.000,0.222,1,0,4,15.8,
local152,imdb_movies,sqlite,4,7,7,4,1.000,0.571,1,0,6,11.0,
local230,imdb_movies,sqlite,4,7,7,4,1.000,0.571,1,0,7,5.4,
local156,bank_sales_trading,sqlite,3,12,19,3,1.000,0.250,1,0,5,15.1,
local157,bank_sales_trading,sqlite,1,8,19,1,1.000,0.125,1,1,1,8.2,
local163,education_business,sqlite,1,10,18,1,1.000,0.100,1,1,1,15.5,
local168,city_legislation,sqlite,3,5,15,3,1.000,0.600,1,1,3,19.9,
local169,city_legislation,sqlite,2,5,15,1,0.500,0.200,0,0,15,9.9,legislation_date_dim
local171,city_legislation,sqlite,3,6,15,2,0.667,0.333,0,0,15,9.8,legislation_date_dim
local167,city_legislation,sqlite,3,6,15,2,0.667,0.333,0,0,15,7.8,legislation_date_dim
local170,city_legislation,sqlite,3,8,15,3,1.000,0.375,1,0,6,10.2,
local201,modern_data,sqlite,1,2,17,1,1.000,0.500,1,1,1,11.2,
local202,city_legislation,sqlite,1,7,15,1,1.000,0.143,1,1,1,8.0,
local209,delivery_center,sqlite,3,7,7,3,1.000,0.429,1,1,3,9.0,
local210,delivery_center,sqlite,3,7,7,3,1.000,0.429,1,1,3,4.5,
local212,delivery_center,sqlite,3,7,7,3,1.000,0.429,1,1,3,4.4,
local218,EU_soccer,sqlite,2,9,9,2,1.000,0.222,1,1,4,20.8,
local219,EU_soccer,sqlite,5,9,9,5,1.000,0.556,1,0,9,10.9,
local221,EU_soccer,sqlite,5,9,9,5,1.000,0.556,1,0,9,8.8,
local220,EU_soccer,sqlite,5,9,9,5,1.000,0.556,1,0,8,10.9,
local228,IPL,sqlite,5,8,8,5,1.000,0.625,1,0,7,7.8,
local229,IPL,sqlite,2,8,8,2,1.000,0.250,1,0,6,5.3,
local244,music,sqlite,2,11,11,2,1.000,0.182,1,1,4,13.8,
local253,education_business,sqlite,1,9,18,1,1.000,0.111,1,1,1,18.7,
local258,IPL,sqlite,5,8,8,5,1.000,0.625,1,0,7,5.5,
local259,IPL,sqlite,5,8,8,5,1.000,0.625,1,0,6,6.0,
local262,stacking,sqlite,4,10,10,4,1.000,0.400,1,0,8,7.9,
local263,stacking,sqlite,2,10,10,2,1.000,0.200,1,1,3,5.0,
local264,stacking,sqlite,2,10,10,2,1.000,0.200,1,1,4,4.6,
local269,oracle_sql,sqlite,2,13,38,2,1.000,0.154,1,1,3,12.6,
local270,oracle_sql,sqlite,2,20,38,2,1.000,0.100,1,1,3,9.1,
local272,oracle_sql,sqlite,1,20,38,1,1.000,0.050,1,0,8,13.4,
local273,oracle_sql,sqlite,2,20,38,2,1.000,0.100,1,0,8,12.0,
local274,oracle_sql,sqlite,2,19,38,2,1.000,0.105,1,1,6,8.5,
local275,oracle_sql,sqlite,2,10,38,2,1.000,0.200,1,1,4,10.8,
local277,oracle_sql,sqlite,1,14,38,1,1.000,0.071,1,1,1,11.5,
local279,oracle_sql,sqlite,2,20,38,2,1.000,0.100,1,1,4,11.8,
local283,EU_soccer,sqlite,4,9,9,4,1.000,0.444,1,0,7,21.5,
local284,bank_sales_trading,sqlite,1,6,19,1,1.000,0.167,1,1,1,16.9,
local285,bank_sales_trading,sqlite,4,8,19,4,1.000,0.500,1,1,4,8.3,
local286,electronic_sales,sqlite,5,9,9,5,1.000,0.556,1,0,6,16.3,
local301,bank_sales_trading,sqlite,1,6,19,1,1.000,0.167,1,1,1,7.6,
local302,bank_sales_trading,sqlite,1,11,19,1,1.000,0.091,1,1,1,7.0,
local329,log,sqlite,1,12,18,1,1.000,0.083,1,1,2,13.5,
local330,log,sqlite,1,12,18,1,1.000,0.083,1,1,1,7.3,
local331,log,sqlite,1,2,18,1,1.000,0.500,1,1,1,5.6,
local358,log,sqlite,1,12,18,1,1.000,0.083,1,1,1,6.4,
local360,log,sqlite,1,12,18,1,1.000,0.083,1,1,1,7.3,
local344,f1,sqlite,7,12,29,7,1.000,0.583,1,0,9,27.4,
local336,f1,sqlite,7,12,29,7,1.000,0.583,1,0,9,11.3,
local335,f1,sqlite,3,12,29,2,0.667,0.167,0,0,14,12.1,races
local309,f1,sqlite,4,12,29,3,0.750,0.250,0,0,13,9.3,races
local310,f1,sqlite,4,12,29,3,0.750,0.250,0,0,13,11.9,constructors
local311,f1,sqlite,4,12,29,4,1.000,0.333,1,0,9,12.0,
local354,f1,sqlite,2,12,29,2,1.000,0.167,1,0,9,26.3,
local355,f1,sqlite,5,12,29,3,0.600,0.250,0,0,16,15.5,driver_standings;driver_standings_ext
local356,f1,sqlite,8,12,29,8,1.000,0.667,1,0,10,13.2,
sf001,GLOBAL_WEATHER__CLIMATE_DATA_FOR_BI,snowflake,1,3,3,1,1.000,0.333,1,1,2,11.1,
sf003,GLOBAL_GOVERNMENT,snowflake,4,20,50,4,1.000,0.200,1,0,14,81.8,
sf002,FINANCE__ECONOMICS,snowflake,3,20,50,2,0.667,0.100,0,0,28,89.0,finance__economics.cybersyn.financial_institution_timeseries
